Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1947;0.320889;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1960;0.321124;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1858;0.324587;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1811;0.322786;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1775;0.320978;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1779;0.320995;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv55.atsp;1000;0.001;1000;0.9;0;1;132000;1739;0.31945;1833;1608;1693;2078;13,99253731;5,589874847;5,286069652;29,22885572
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1746;0.656225;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1843;0.659945;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1781;0.660797;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1787;0.66059;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1823;0.656677;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1756;0.657988;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1930;0.657262;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1757;0.651354;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1769;0.660772;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1726;0.66149;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1798;0.651019;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1833;0.657122;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1850;0.656742;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1800;0.651859;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1792;0.656121;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1737;0.661902;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1775;0.650837;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1722;0.659265;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1733;0.654293;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1848;0.652618;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1805;0.659128;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1818;0.658257;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1771;0.655249;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1852;0.661148;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1906;0.656738;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1803;0.652243;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1797;0.656285;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1849;0.660705;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1712;0.651424;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1865;0.661349;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;2091;0.657701;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1796;0.652654;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1998;0.656924;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1751;0.658482;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1871;0.653034;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1770;0.659243;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1812;0.65563;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1838;0.659156;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1824;0.657686;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1687;0.663095;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1893;0.665046;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1844;0.671372;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1699;0.663519;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1733;0.663007;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1806;0.661487;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1732;0.674736;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1861;0.686644;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1914;0.703851;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1850;0.697793;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv55.atsp;1000;0.001;1000;0.95;0;1;270000;1748;0.705004;1810,04;1608;1687;2091;12,56467662;4,680724369;4,912935323;30,03731343
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1851;1.22103;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1742;sty.58;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1866;1.26536;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1632;1.17907;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1861;1.37372;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1881;1.21908;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1767;1.13538;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1792;1.19046;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1901;1.20837;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1776;1.24967;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1774;1.26975;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1805;1.16046;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1753;1.40119;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1805;1.22939;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1864;1.26413;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1945;1.29997;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1707;1.12606;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1751;1.11994;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1722;1.17887;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1729;1.19153;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1856;1.16444;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1854;1.34299;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1693;1.13395;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1855;1.1575;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1789;1.11286;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1920;1.10544;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1681;1.09816;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1761;1.10779;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1744;1.10265;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1789;1.10229;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1847;1.09611;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1882;1.10241;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1776;1.10191;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1746;1.10008;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1782;1.09951;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1769;1.10237;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1841;1.10511;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1709;1.11607;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1804;1.17931;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1767;1.26768;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1874;1.32047;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1825;1.17383;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;2026;1.14446;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1698;1.10418;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1749;1.09942;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1803;1.09934;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1830;1.09715;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1741;1.1019;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1802;1.09972;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv55.atsp;1000;0.001;1000;0.97;0;1;454000;1806;1.09843;1798,86;1608;1632;2026;11,86940299;4,567335036;1,492537313;25,99502488
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1837;1.66516;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1798;1.65773;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1801;1.66608;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1758;1.65808;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1694;1.65213;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1812;1.65259;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1863;1.65472;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1802;1.65527;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1751;1.66121;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1765;1.65971;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1841;1.66609;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1721;1.66025;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1892;1.66555;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1682;1.65228;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1772;1.65954;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1825;1.65681;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1761;1.65626;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1806;sty.74;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1863;1.65883;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1905;1.65744;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1741;1.65624;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1743;1.67195;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1777;1.65739;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1826;1.66221;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1782;1.66028;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1678;1.66176;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1800;1.66082;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1734;1.66435;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1801;1.66133;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1693;1.65935;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1833;1.66691;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1806;1.65581;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1822;1.66267;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1722;1.66164;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1762;1.66753;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1917;1.66331;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1679;1.66845;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1772;1.66192;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1816;1.66416;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1725;1.65591;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1758;1.66577;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1818;1.66422;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1712;1.66609;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1728;1.65772;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1713;sty.35;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1839;sty.47;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1779;1.66247;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1749;1.66817;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1803;1.66516;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv55.atsp;1000;0.001;1000;0.98;0;1;684000;1757;1.67213;1780,68;1608;1678;1917;10,73880597;3,59573177;4,353233831;19,21641791
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1640;3.33241;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1793;3.33585;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1798;3.33556;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1705;mar.41;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1814;3.33025;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1681;mar.99;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1795;3.33997;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1693;3.34154;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1702;3.34279;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1714;3.32753;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1758;3.34513;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1800;3.34404;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1831;3.33188;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1693;3.34543;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1786;3.35476;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1776;3.35384;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1742;3.33662;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1751;3.34148;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1881;3.34878;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1743;3.32835;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1774;3.34185;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1742;3.32722;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1777;3.37096;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1798;3.34019;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1712;3.34491;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1753;3.34103;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1693;3.34088;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1793;3.33671;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1780;3.33761;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1871;3.34699;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1710;3.34082;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1749;3.35016;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1711;3.36067;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1761;3.34372;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1790;3.34109;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1766;3.33789;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1738;3.34372;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1744;3.33841;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1772;3.33854;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1776;3.34104;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1811;3.33842;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1757;3.35602;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1726;3.36864;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1811;3.36148;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1712;3.32907;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1716;3.33991;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1833;3.33645;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1758;3.34584;;;;;;;;
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1656;3.34219;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv55.atsp;1000;0.001;1000;0.99;0;1;1375000;1726;3.32912;1756,24;1608;1640;1881;9,218905473;3,140005246;1,990049751;16,97761194
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2407;0.236993;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2417;0.25223;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2393;0.223419;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2487;0.213387;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2551;0.215053;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2428;0.223746;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2438;0.216363;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2516;0.214886;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2265;0.208147;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2367;0.210319;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2362;0.214972;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2471;0.208957;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2669;0.211225;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2576;0.209721;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2390;0.212584;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2730;0.213132;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2500;0.209911;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2561;0.209942;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2245;0.213423;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2533;0.213616;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2354;0.213581;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2551;0.211139;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2596;0.232351;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2404;0.211367;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2594;0.212863;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2490;0.211723;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2464;0.209826;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2461;0.211884;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2469;0.210112;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2288;0.214404;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2507;0.211369;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2348;0.208742;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2325;0.210161;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2470;0.208788;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2451;0.217568;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2479;0.209054;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2337;0.209461;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2775;0.211686;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2724;0.210045;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2394;0.214324;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2319;0.210802;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2638;0.212168;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2416;0.208236;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2361;0.211971;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2355;0.212117;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2461;0.209601;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2512;0.212726;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2490;0.208688;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2441;0.215582;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.85;1;1;86000;2412;0.208154;2463,84;1950;2245;2775;26,35076923;5,991960694;15,12820513;42,30769231
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2241;0.325274;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2404;0.322488;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2337;0.3269;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2407;0.326006;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2637;0.325861;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2292;0.32516;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2506;0.326753;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2273;0.320614;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2323;0.327067;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2226;0.326265;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2458;0.320675;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2508;0.325154;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2316;0.32521;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2321;0.321896;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2416;0.324128;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2651;0.327038;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2305;0.318203;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2506;0.321127;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2767;0.326827;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2429;0.320402;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2313;0.321722;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2359;0.326227;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2578;0.319679;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2386;0.320319;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2618;0.328404;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2449;0.326292;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2352;0.320361;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2595;0.327673;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2218;0.319796;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2531;0.319662;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2297;0.323287;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2461;0.323293;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2406;0.323396;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2587;0.321859;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2443;0.325896;;;;;;;;
