Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Optimum;;;;;;;;;;;;;;KADENCJA;ITERACJE;INTEN;DIVID;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;NAJLEPSZE USTAWIENIA;;;18;5000;1;8;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;KADENCJA;;;;;;;;;;ITERACJE;;;;INTENSYFIKACJA;;;;;;;;DIVIDER RAND;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;1344,836806;1335,805556;1319,777003;1306,282686;1299,229682;LICZBA OPTIMÓW;;;;;1318,443357;1324,193277;;;1320,109551;1320,765363;1323,131653;1321,256983;;;;;1320,968421;1320,150943;1322,828092;;;
12;30;10000;1;6;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;1320;0;0;;;
12;30;10000;1;8;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;10000;1;8;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;10000;1;10;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;0;1320;;;
12;30;10000;2;8;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;1320;0;;;
12;30;10000;4;10;1;1320;;0;1320;0;0;0;;;;;;0;1320;;;0;0;0;1320;;;;;0;0;1320;;;
14;30;5000;1;8;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
14;30;5000;1;10;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
14;30;5000;1;10;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
14;30;5000;1;10;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
14;30;5000;3;6;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;1320;0;0;;;
14;30;5000;3;8;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;1320;0;;;
14;30;5000;3;8;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;1320;0;;;
14;30;5000;3;10;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
14;30;5000;3;10;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
14;30;5000;4;6;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;1320;0;0;;;
14;30;5000;4;8;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
14;30;5000;4;8;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
14;30;5000;4;8;0;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
14;30;5000;4;10;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;0;1320;;;
14;30;5000;4;10;1;1320;;0;0;1320;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;0;1320;;;
14;30;10000;1;8;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;1320;0;;;
14;30;10000;1;10;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;0;1320;;;
14;30;10000;1;10;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;0;1320;;;
14;30;10000;2;8;1;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;1320;0;;;
14;30;10000;2;8;1;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;1320;0;;;
14;30;10000;2;8;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;1320;0;;;
14;30;10000;2;10;1;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;0;1320;;;
14;30;10000;3;6;1;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;1320;0;;;;;1320;0;0;;;
14;30;10000;3;10;1;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;1320;0;;;;;0;0;1320;;;
14;30;10000;3;10;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;1320;0;;;;;0;0;1320;;;
14;30;10000;4;6;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;0;1320;;;;;1320;0;0;;;
14;30;10000;4;8;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;0;1320;;;;;0;1320;0;;;
14;30;10000;4;10;0;1320;;0;0;1320;0;0;;;;;;0;1320;;;0;0;0;1320;;;;;0;0;1320;;;
16;30;5000;1;8;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
16;30;5000;1;8;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
16;30;5000;1;8;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
16;30;5000;1;8;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
16;30;5000;1;10;1;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
16;30;5000;1;10;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
16;30;5000;3;6;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;1320;0;;;;;1320;0;0;;;
16;30;5000;3;8;1;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;1320;0;;;
16;30;5000;4;8;1;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
16;30;5000;4;8;1;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
16;30;5000;4;8;1;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
16;30;5000;4;8;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
16;30;5000;4;10;0;1320;;0;0;0;1320;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;0;1320;;;
16;30;10000;1;8;1;1320;;0;0;0;1320;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;1320;0;;;
16;30;10000;2;6;1;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;1320;0;0;;;;;1320;0;0;;;
16;30;10000;2;6;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;1320;0;0;;;;;1320;0;0;;;
16;30;10000;2;8;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;1320;0;;;
16;30;10000;2;10;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;1320;0;0;;;;;0;0;1320;;;
16;30;10000;3;6;1;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;1320;0;;;;;1320;0;0;;;
16;30;10000;3;8;1;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;1320;0;;;;;0;1320;0;;;
16;30;10000;3;8;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;1320;0;;;;;0;1320;0;;;
16;30;10000;3;10;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;1320;0;;;;;0;0;1320;;;
16;30;10000;4;6;1;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;0;1320;;;;;1320;0;0;;;
16;30;10000;4;6;0;1320;;0;0;0;1320;0;;;;;;0;1320;;;0;0;0;1320;;;;;1320;0;0;;;
18;30;5000;1;6;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;1320;0;0;0;;;;;1320;0;0;;;
18;30;5000;1;6;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;1320;0;0;0;;;;;1320;0;0;;;
18;30;5000;2;8;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;1320;0;0;;;;;0;1320;0;;;
18;30;5000;3;6;1;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;1320;0;;;;;1320;0;0;;;
18;30;5000;3;6;1;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;1320;0;;;;;1320;0;0;;;
18;30;5000;3;10;1;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
18;30;5000;3;10;1;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
18;30;5000;4;8;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
18;30;5000;4;8;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
18;30;5000;4;10;0;1320;;0;0;0;0;1320;;;;;;1320;0;;;0;0;0;1320;;;;;0;0;1320;;;
18;30;10000;1;10;0;1320;;0;0;0;0;1320;;;;;;0;1320;;;1320;0;0;0;;;;;0;0;1320;;;
18;30;10000;2;6;0;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;1320;0;0;;;;;1320;0;0;;;
18;30;10000;2;10;1;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;1320;0;0;;;;;0;0;1320;;;
18;30;10000;3;6;0;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;0;1320;0;;;;;1320;0;0;;;
18;30;10000;3;6;0;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;0;1320;0;;;;;1320;0;0;;;
18;30;10000;4;8;0;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;0;0;1320;;;;;0;1320;0;;;
18;30;10000;4;10;1;1320;;0;0;0;0;1320;;;;;;0;1320;;;0;0;0;1320;;;;;0;0;1320;;;
14;30;5000;1;10;1;1321;;0;0;1321;0;0;;;;;;1321;0;;;1321;0;0;0;;;;;0;0;1321;;;
14;30;5000;2;8;1;1321;;0;0;1321;0;0;;;;;;1321;0;;;0;1321;0;0;;;;;0;1321;0;;;
14;30;5000;3;6;1;1321;;0;0;1321;0;0;;;;;;1321;0;;;0;0;1321;0;;;;;1321;0;0;;;
14;30;10000;4;8;1;1321;;0;0;1321;0;0;;;;;;0;1321;;;0;0;0;1321;;;;;0;1321;0;;;
16;30;10000;1;6;1;1321;;0;0;0;1321;0;;;;;;0;1321;;;1321;0;0;0;;;;;1321;0;0;;;
18;30;5000;2;6;1;1321;;0;0;0;0;1321;;;;;;1321;0;;;0;1321;0;0;;;;;1321;0;0;;;
12;30;5000;3;10;0;1322;;0;1322;0;0;0;;;;;;1322;0;;;0;0;1322;0;;;;;0;0;1322;;;
12;30;5000;4;6;0;1322;;0;1322;0;0;0;;;;;;1322;0;;;0;0;0;1322;;;;;1322;0;0;;;
14;30;5000;1;6;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;1322;0;0;0;;;;;1322;0;0;;;
14;30;5000;1;10;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;1322;0;0;0;;;;;0;0;1322;;;
14;30;5000;2;6;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;1322;0;0;;;;;1322;0;0;;;
14;30;5000;2;6;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;1322;0;0;;;;;1322;0;0;;;
14;30;5000;2;10;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;1322;0;0;;;;;0;0;1322;;;
14;30;5000;3;6;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;0;1322;0;;;;;1322;0;0;;;
14;30;5000;3;6;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;0;1322;0;;;;;1322;0;0;;;
14;30;5000;4;8;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;0;0;1322;;;;;0;1322;0;;;
14;30;5000;4;10;0;1322;;0;0;1322;0;0;;;;;;1322;0;;;0;0;0;1322;;;;;0;0;1322;;;
14;30;10000;1;8;1;1322;;0;0;1322;0;0;;;;;;0;1322;;;1322;0;0;0;;;;;0;1322;0;;;
14;30;10000;2;6;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;1322;0;0;;;;;1322;0;0;;;
14;30;10000;2;10;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;1322;0;0;;;;;0;0;1322;;;
14;30;10000;3;6;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;1322;0;;;;;1322;0;0;;;
14;30;10000;3;10;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;1322;0;;;;;0;0;1322;;;
14;30;10000;3;10;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;1322;0;;;;;0;0;1322;;;
14;30;10000;4;6;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;0;1322;;;;;1322;0;0;;;
14;30;10000;4;8;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;0;1322;;;;;0;1322;0;;;
14;30;10000;4;10;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;0;1322;;;;;0;0;1322;;;
14;30;10000;4;10;0;1322;;0;0;1322;0;0;;;;;;0;1322;;;0;0;0;1322;;;;;0;0;1322;;;
16;30;5000;1;6;1;1322;;0;0;0;1322;0;;;;;;1322;0;;;1322;0;0;0;;;;;1322;0;0;;;
16;30;5000;1;10;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;1322;0;0;0;;;;;0;0;1322;;;
16;30;5000;1;10;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;1322;0;0;0;;;;;0;0;1322;;;
16;30;5000;2;8;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;1322;0;0;;;;;0;1322;0;;;
16;30;5000;2;8;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;1322;0;0;;;;;0;1322;0;;;
16;30;5000;3;8;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;0;1322;0;;;;;0;1322;0;;;
16;30;5000;3;10;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;0;1322;0;;;;;0;0;1322;;;
16;30;5000;3;10;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;0;1322;0;;;;;0;0;1322;;;
16;30;5000;3;10;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;0;1322;0;;;;;0;0;1322;;;
16;30;5000;4;8;0;1322;;0;0;0;1322;0;;;;;;1322;0;;;0;0;0;1322;;;;;0;1322;0;;;
16;30;10000;4;8;0;1322;;0;0;0;1322;0;;;;;;0;1322;;;0;0;0;1322;;;;;0;1322;0;;;
16;30;10000;4;10;0;1322;;0;0;0;1322;0;;;;;;0;1322;;;0;0;0;1322;;;;;0;0;1322;;;
18;30;5000;2;10;0;1322;;0;0;0;0;1322;;;;;;1322;0;;;0;1322;0;0;;;;;0;0;1322;;;
18;30;5000;3;8;1;1322;;0;0;0;0;1322;;;;;;1322;0;;;0;0;1322;0;;;;;0;1322;0;;;
18;30;10000;3;8;1;1322;;0;0;0;0;1322;;;;;;0;1322;;;0;0;1322;0;;;;;0;1322;0;;;
18;30;10000;4;6;0;1322;;0;0;0;0;1322;;;;;;0;1322;;;0;0;0;1322;;;;;1322;0;0;;;
10;30;5000;2;6;1;1323;;1323;0;0;0;0;;;;;;1323;0;;;0;1323;0;0;;;;;1323;0;0;;;
14;30;5000;1;8;0;1323;;0;0;1323;0;0;;;;;;1323;0;;;1323;0;0;0;;;;;0;1323;0;;;
14;30;5000;2;6;1;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;1323;0;0;;;;;1323;0;0;;;
14;30;5000;2;8;1;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;1323;0;0;;;;;0;1323;0;;;
14;30;5000;2;8;0;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;1323;0;0;;;;;0;1323;0;;;
14;30;5000;2;8;0;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;1323;0;0;;;;;0;1323;0;;;
14;30;5000;3;6;1;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;0;1323;0;;;;;1323;0;0;;;
14;30;5000;3;10;1;1323;;0;0;1323;0;0;;;;;;1323;0;;;0;0;1323;0;;;;;0;0;1323;;;
14;30;10000;1;6;1;1323;;0;0;1323;0;0;;;;;;0;1323;;;1323;0;0;0;;;;;1323;0;0;;;
14;30;10000;1;8;0;1323;;0;0;1323;0;0;;;;;;0;1323;;;1323;0;0;0;;;;;0;1323;0;;;
14;30;10000;2;8;1;1323;;0;0;1323;0;0;;;;;;0;1323;;;0;1323;0;0;;;;;0;1323;0;;;
14;30;10000;3;8;1;1323;;0;0;1323;0;0;;;;;;0;1323;;;0;0;1323;0;;;;;0;1323;0;;;
14;30;10000;3;8;0;1323;;0;0;1323;0;0;;;;;;0;1323;;;0;0;1323;0;;;;;0;1323;0;;;
14;30;10000;4;6;1;1323;;0;0;1323;0;0;;;;;;0;1323;;;0;0;0;1323;;;;;1323;0;0;;;
14;30;10000;4;10;0;1323;;0;0;1323;0;0;;;;;;0;1323;;;0;0;0;1323;;;;;0;0;1323;;;
16;30;5000;1;6;1;1323;;0;0;0;1323;0;;;;;;1323;0;;;1323;0;0;0;;;;;1323;0;0;;;
16;30;5000;1;6;0;1323;;0;0;0;1323;0;;;;;;1323;0;;;1323;0;0;0;;;;;1323;0;0;;;
16;30;5000;1;8;1;1323;;0;0;0;1323;0;;;;;;1323;0;;;1323;0;0;0;;;;;0;1323;0;;;
16;30;5000;4;6;0;1323;;0;0;0;1323;0;;;;;;1323;0;;;0;0;0;1323;;;;;1323;0;0;;;
16;30;10000;1;6;1;1323;;0;0;0;1323;0;;;;;;0;1323;;;1323;0;0;0;;;;;1323;0;0;;;
16;30;10000;1;6;0;1323;;0;0;0;1323;0;;;;;;0;1323;;;1323;0;0;0;;;;;1323;0;0;;;
16;30;10000;1;8;0;1323;;0;0;0;1323;0;;;;;;0;1323;;;1323;0;0;0;;;;;0;1323;0;;;
16;30;10000;2;8;0;1323;;0;0;0;1323;0;;;;;;0;1323;;;0;1323;0;0;;;;;0;1323;0;;;
16;30;10000;3;6;0;1323;;0;0;0;1323;0;;;;;;0;1323;;;0;0;1323;0;;;;;1323;0;0;;;
18;30;5000;1;6;1;1323;;0;0;0;0;1323;;;;;;1323;0;;;1323;0;0;0;;;;;1323;0;0;;;
18;30;5000;2;8;1;1323;;0;0;0;0;1323;;;;;;1323;0;;;0;1323;0;0;;;;;0;1323;0;;;
18;30;5000;2;10;1;1323;;0;0;0;0;1323;;;;;;1323;0;;;0;1323;0;0;;;;;0;0;1323;;;
18;30;5000;3;10;1;1323;;0;0;0;0;1323;;;;;;1323;0;;;0;0;1323;0;;;;;0;0;1323;;;
18;30;5000;4;8;1;1323;;0;0;0;0;1323;;;;;;1323;0;;;0;0;0;1323;;;;;0;1323;0;;;
18;30;10000;2;8;1;1323;;0;0;0;0;1323;;;;;;0;1323;;;0;1323;0;0;;;;;0;1323;0;;;
18;30;10000;3;8;0;1323;;0;0;0;0;1323;;;;;;0;1323;;;0;0;1323;0;;;;;0;1323;0;;;
18;30;10000;4;10;1;1323;;0;0;0;0;1323;;;;;;0;1323;;;0;0;0;1323;;;;;0;0;1323;;;
10;30;5000;1;6;1;1324;;1324;0;0;0;0;;;;;;1324;0;;;1324;0;0;0;;;;;1324;0;0;;;
12;30;5000;1;6;1;1324;;0;1324;0;0;0;;;;;;1324;0;;;1324;0;0;0;;;;;1324;0;0;;;
12;30;5000;2;6;1;1324;;0;1324;0;0;0;;;;;;1324;0;;;0;1324;0;0;;;;;1324;0;0;;;
12;30;5000;2;8;1;1324;;0;1324;0;0;0;;;;;;1324;0;;;0;1324;0;0;;;;;0;1324;0;;;
12;30;10000;2;8;1;1324;;0;1324;0;0;0;;;;;;0;1324;;;0;1324;0;0;;;;;0;1324;0;;;
12;30;10000;3;6;1;1324;;0;1324;0;0;0;;;;;;0;1324;;;0;0;1324;0;;;;;1324;0;0;;;
12;30;10000;3;6;1;1324;;0;1324;0;0;0;;;;;;0;1324;;;0;0;1324;0;;;;;1324;0;0;;;
12;30;10000;4;10;0;1324;;0;1324;0;0;0;;;;;;0;1324;;;0;0;0;1324;;;;;0;0;1324;;;
14;30;5000;1;6;0;1324;;0;0;1324;0;0;;;;;;1324;0;;;1324;0;0;0;;;;;1324;0;0;;;
14;30;5000;1;8;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;1324;0;0;0;;;;;0;1324;0;;;
14;30;5000;1;10;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;1324;0;0;0;;;;;0;0;1324;;;
14;30;5000;2;6;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;0;1324;0;0;;;;;1324;0;0;;;
14;30;5000;3;6;0;1324;;0;0;1324;0;0;;;;;;1324;0;;;0;0;1324;0;;;;;1324;0;0;;;
14;30;5000;3;8;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;0;0;1324;0;;;;;0;1324;0;;;
14;30;5000;3;8;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;0;0;1324;0;;;;;0;1324;0;;;
14;30;5000;3;8;1;1324;;0;0;1324;0;0;;;;;;1324;0;;;0;0;1324;0;;;;;0;1324;0;;;
14;30;10000;3;6;0;1324;;0;0;1324;0;0;;;;;;0;1324;;;0;0;1324;0;;;;;1324;0;0;;;
14;30;10000;3;8;0;1324;;0;0;1324;0;0;;;;;;0;1324;;;0;0;1324;0;;;;;0;1324;0;;;
16;30;5000;1;6;1;1324;;0;0;0;1324;0;;;;;;1324;0;;;1324;0;0;0;;;;;1324;0;0;;;
16;30;5000;2;6;0;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;1324;0;0;;;;;1324;0;0;;;
16;30;5000;2;10;1;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;1324;0;0;;;;;0;0;1324;;;
16;30;5000;2;10;1;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;1324;0;0;;;;;0;0;1324;;;
16;30;5000;3;6;1;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;0;1324;0;;;;;1324;0;0;;;
16;30;5000;3;8;0;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;0;1324;0;;;;;0;1324;0;;;
16;30;5000;4;10;1;1324;;0;0;0;1324;0;;;;;;1324;0;;;0;0;0;1324;;;;;0;0;1324;;;
16;30;10000;1;8;1;1324;;0;0;0;1324;0;;;;;;0;1324;;;1324;0;0;0;;;;;0;1324;0;;;
16;30;10000;2;8;1;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;1324;0;0;;;;;0;1324;0;;;
16;30;10000;2;10;1;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;1324;0;0;;;;;0;0;1324;;;
16;30;10000;3;6;0;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;0;1324;0;;;;;1324;0;0;;;
16;30;10000;3;10;1;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;0;1324;0;;;;;0;0;1324;;;
16;30;10000;3;10;0;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;0;1324;0;;;;;0;0;1324;;;
16;30;10000;4;6;0;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;0;0;1324;;;;;1324;0;0;;;
16;30;10000;4;8;0;1324;;0;0;0;1324;0;;;;;;0;1324;;;0;0;0;1324;;;;;0;1324;0;;;
18;30;5000;2;10;1;1324;;0;0;0;0;1324;;;;;;1324;0;;;0;1324;0;0;;;;;0;0;1324;;;
18;30;5000;2;10;0;1324;;0;0;0;0;1324;;;;;;1324;0;;;0;1324;0;0;;;;;0;0;1324;;;
18;30;5000;3;6;1;1324;;0;0;0;0;1324;;;;;;1324;0;;;0;0;1324;0;;;;;1324;0;0;;;
18;30;5000;3;8;0;1324;;0;0;0;0;1324;;;;;;1324;0;;;0;0;1324;0;;;;;0;1324;0;;;
18;30;10000;2;8;0;1324;;0;0;0;0;1324;;;;;;0;1324;;;0;1324;0;0;;;;;0;1324;0;;;
18;30;10000;2;8;0;1324;;0;0;0;0;1324;;;;;;0;1324;;;0;1324;0;0;;;;;0;1324;0;;;
18;30;10000;2;10;0;1324;;0;0;0;0;1324;;;;;;0;1324;;;0;1324;0;0;;;;;0;0;1324;;;
18;30;10000;4;10;1;1324;;0;0;0;0;1324;;;;;;0;1324;;;0;0;0;1324;;;;;0;0;1324;;;
18;30;10000;4;10;0;1324;;0;0;0;0;1324;;;;;;0;1324;;;0;0;0;1324;;;;;0;0;1324;;;
12;30;5000;1;10;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;1325;0;0;0;;;;;0;0;1325;;;
12;30;5000;2;6;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;1325;0;0;;;
12;30;5000;2;6;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;1325;0;0;;;
12;30;5000;2;6;0;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;1325;0;0;;;
12;30;5000;2;8;0;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;0;1325;0;;;
12;30;5000;2;10;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;0;0;1325;;;
12;30;5000;3;6;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;1325;0;0;;;
12;30;5000;3;6;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;1325;0;0;;;
12;30;5000;3;10;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;0;0;1325;;;
12;30;5000;4;10;1;1325;;0;1325;0;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;0;0;1325;;;
12;30;10000;1;8;1;1325;;0;1325;0;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;1325;0;;;
12;30;10000;2;8;0;1325;;0;1325;0;0;0;;;;;;0;1325;;;0;1325;0;0;;;;;0;1325;0;;;
14;30;5000;1;6;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;1325;0;0;0;;;;;1325;0;0;;;
14;30;5000;1;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;1325;0;0;0;;;;;1325;0;0;;;
14;30;5000;1;8;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;1325;0;0;0;;;;;0;1325;0;;;
14;30;5000;1;10;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;1325;0;0;0;;;;;0;0;1325;;;
14;30;5000;2;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;1325;0;0;;;
14;30;5000;2;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;1325;0;0;;;
14;30;5000;2;8;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;0;1325;0;;;
14;30;5000;2;10;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;0;0;1325;;;
14;30;5000;2;10;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;1325;0;0;;;;;0;0;1325;;;
14;30;5000;3;6;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;1325;0;0;;;
